"scientific_name","datetime","place_guess","latitude","longitude","tag_list","common_name","url","image_url","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on","time_zone","txNmsrch"
"Abudefduf sexfasciatus","2024-04-10 08:03:00 +0200","Marsa 'Alam, EG-BA, EG","24.2378665571","35.4161943746","","Scissortail Sergeant","https://www.inaturalist.org/observations/241471373","https://inaturalist-open-data.s3.amazonaws.com/photos/430348561/medium.jpg","Sergent-major <U+00E0> queue en ciseaux","Actinopterygii","49401","2","0","2024-04-10","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-08-18 09:36:00 +0300","Al-Qusayr, Al Bahr al Ahmar, Egypt","25.9410768764","34.3896026465","","Scissortail Sergeant","https://www.inaturalist.org/observations/236742726","https://inaturalist-open-data.s3.amazonaws.com/photos/421218729/medium.jpeg","Sergent-major <U+00E0> queue en ciseaux","Actinopterygii","49401","2","0","2024-08-18","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-08-12 11:41:00 +0300","Marsa Alam, Red Sea Governorate, <U+00C9>gypte","25.4180166175","34.695962308","","Scissortail Sergeant","https://www.inaturalist.org/observations/236728000","https://inaturalist-open-data.s3.amazonaws.com/photos/421190276/medium.jpeg","Sergent-major <U+00E0> queue en ciseaux","Actinopterygii","49401","3","0","2024-08-12","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-06-06 16:42:00 +0300","<U+0425><U+0443><U+0440><U+0433><U+0430><U+0434><U+0430>, Hurghada, <U+0410><U+043B><U+044C>-<U+0411><U+0430><U+0445><U+0440>-<U+0430><U+043B><U+044C>-<U+0410><U+0445><U+043C><U+0430><U+0440>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.2578957","33.8116067","","Scissortail Sergeant","https://www.inaturalist.org/observations/236310628","https://inaturalist-open-data.s3.amazonaws.com/photos/420392470/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2009-06-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-06-06 16:41:00 +0300","<U+0425><U+0443><U+0440><U+0433><U+0430><U+0434><U+0430>, Hurghada, <U+0410><U+043B><U+044C>-<U+0411><U+0430><U+0445><U+0440>-<U+0430><U+043B><U+044C>-<U+0410><U+0445><U+043C><U+0430><U+0440>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.2578957","33.8116067","","Scissortail Sergeant","https://www.inaturalist.org/observations/236310624","https://inaturalist-open-data.s3.amazonaws.com/photos/420392016/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","3","0","2009-06-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-06-06 16:40:00 +0300","<U+0425><U+0443><U+0440><U+0433><U+0430><U+0434><U+0430>, Hurghada, <U+0410><U+043B><U+044C>-<U+0411><U+0430><U+0445><U+0440>-<U+0430><U+043B><U+044C>-<U+0410><U+0445><U+043C><U+0430><U+0440>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.2578957","33.8116067","","Scissortail Sergeant","https://www.inaturalist.org/observations/236310623","https://inaturalist-open-data.s3.amazonaws.com/photos/420391803/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2009-06-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-08-16 09:40:16 +0300","Red Sea, Medina Region, SA","23.8631972563","37.890253755","","Scissortail Sergeant","https://www.inaturalist.org/observations/236243124","https://static.inaturalist.org/photos/420270283/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-08-16","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-08-10 12:08:00 +0300","Ummahat Islands 2-3<U+060C> Red Sea 48501, Saudi Arabia","25.565287905","36.7212588847","","Scissortail Sergeant","https://www.inaturalist.org/observations/235089461","https://static.inaturalist.org/photos/418030897/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-08-10","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-08-04 00:55:00 +0300","Egito","27.1615514064","33.8889464736","","Scissortail Sergeant","https://www.inaturalist.org/observations/234952221","https://static.inaturalist.org/photos/417769096/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-08-04","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-07-19 13:52:03 +0300","Siyul Soraya, Egypt","27.552357","33.857561","Abudefduf sexfasciatus Scissortail Sergeant, Siyul Soraya, Egypt, Abudefduf Genus (Sergeant Majors), Abudefduf sexfasciatus, DSCI2577.jpg","Scissortail Sergeant","https://www.inaturalist.org/observations/233510757","https://static.inaturalist.org/photos/414996406/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-07-19","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-07-15 11:47:00 +0300","Tabuk Province Saudi Arabia","25.4381206319","36.6589921124","","Scissortail Sergeant","https://www.inaturalist.org/observations/230476531","https://static.inaturalist.org/photos/409240372/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-07-15","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-12-31 13:18:00 +0200","Km south of<U+060C> 112 Berenice Road<U+060C> Marsa Alam, Red Sea Governorate 1922310, Egitto","24.2376073582","35.4162373835","","Scissortail Sergeant","https://www.inaturalist.org/observations/229947173","https://static.inaturalist.org/photos/408229761/medium.jpg","Pesce sergente coda a forbice","Actinopterygii","49401","1","0","2023-12-31","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-10 08:03:00 +0200","Marsa 'Alam, EG-BA, EG","24.2380735475","35.4162577125","","Scissortail Sergeant","https://www.inaturalist.org/observations/226946515","https://inaturalist-open-data.s3.amazonaws.com/photos/402546319/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","3","0","2024-04-10","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-07-01 08:58:00 +0300","Ummahat Islands 2-3<U+060C> Red Sea 48501, Saudi Arabia","25.5651486922","36.7226892588","","Scissortail Sergeant","https://www.inaturalist.org/observations/226870574","https://static.inaturalist.org/photos/402407600/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-07-01","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-12-14 18:29:00 +0200","<U+0428><U+0430><U+0440><U+043C>-<U+044D><U+0448>-<U+0428><U+0435><U+0439><U+0445>, Second Sharm Al Shiekh, <U+042E><U+0436><U+043D><U+0430><U+044F> <U+0421><U+0438><U+043D><U+0430>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.9719036631","34.4256127107","","Scissortail Sergeant","https://www.inaturalist.org/observations/226697511","https://inaturalist-open-data.s3.amazonaws.com/photos/402075835/medium.png","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2009-12-14","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-09 09:37:34 +0300","Red Sea, Farasan, Jazan Region, SA","16.8871067095","42.4027452476","","Scissortail Sergeant","https://www.inaturalist.org/observations/221349007","https://static.inaturalist.org/photos/391982605/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-09","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-28 10:59:00 +0300","Tabuk Province Saudi Arabia","25.4387240396","36.6587322014","","Scissortail Sergeant","https://www.inaturalist.org/observations/221266642","https://static.inaturalist.org/photos/391838568/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-28","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-30 16:52:00 +0300","Aqaba Qasabah District, Jordan","29.4250465481","34.9719021087","Aqaba, Fish","Scissortail Sergeant","https://www.inaturalist.org/observations/221095200","https://static.inaturalist.org/photos/391514406/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-30","Asia/Amman","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-31 00:00:00 +0200","W986+5MR, Second Sharm Al Shiekh, <U+042E><U+0436><U+043D><U+0430><U+044F> <U+0421><U+0438><U+043D><U+0430> 8763314, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.9148447882","34.3608214706","","Scissortail Sergeant","https://www.inaturalist.org/observations/220409033","https://inaturalist-open-data.s3.amazonaws.com/photos/390232620/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2024-05-31","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2018-06-07 14:02:00 +0200","Al Bahr al Ahmar, EG","27.2204411847","33.9202894076","","Scissortail Sergeant","https://www.inaturalist.org/observations/219312579","https://inaturalist-open-data.s3.amazonaws.com/photos/388172488/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2018-06-07","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2008-07-12 13:29:00 +0300","Dahab, EG-JS, EG","28.6119423199","34.5585843005","","Scissortail Sergeant","https://www.inaturalist.org/observations/217471607","https://inaturalist-open-data.s3.amazonaws.com/photos/384730270/medium.jpeg","Abudefduf sexfasciatus","Actinopterygii","49401","2","0","2008-07-12","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-11 16:02:22 +0300","Red Sea, Tabuk Region, SA","25.5652223023","36.7245464747","","Scissortail Sergeant","https://www.inaturalist.org/observations/216796478","https://static.inaturalist.org/photos/383452214/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-05-11","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-11 15:41:26 +0300","Red Sea, Tabuk Region, SA","25.5668167084","36.7203317903","","Scissortail Sergeant","https://www.inaturalist.org/observations/216794701","https://static.inaturalist.org/photos/383449831/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-11","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-11 15:33:08 +0300","Red Sea, Tabuk Region, SA","25.5651888723","36.7231918895","","Scissortail Sergeant","https://www.inaturalist.org/observations/216792448","https://static.inaturalist.org/photos/383445982/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-11","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-11 11:00:00 +0300","Al Bad, Tabuk Region, SA","28.0846718154","34.8825165789","","Scissortail Sergeant","https://www.inaturalist.org/observations/215284863","https://inaturalist-open-data.s3.amazonaws.com/photos/380604558/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","4","0","2024-05-11","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-10 16:54:00 +0300","<U+0627><U+0644><U+0628><U+062F><U+0639>, Tabuk Region, SA","28.1039202211","34.9259506692","","Scissortail Sergeant","https://www.inaturalist.org/observations/215143408","https://static.inaturalist.org/photos/380341172/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-10","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-02 08:45:00 +0300","Kilo 92 El Quseir<U+060C> 9PH9+G7W, Halayeb We Shalateen Rd, Marsa Alam, Red Sea Governorate 84721, Egypt","25.3797708","34.7169806","","Scissortail Sergeant","https://www.inaturalist.org/observations/214784266","https://inaturalist-open-data.s3.amazonaws.com/photos/379678151/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-15 10:47:29 +0300","7R56+4M7, Hurghada 2, Al-Bahr al-ahmar 1973525, <U+00C4>gypten","27.2578103627","33.811606653","","Scissortail Sergeant","https://www.inaturalist.org/observations/214373370","https://inaturalist-open-data.s3.amazonaws.com/photos/378914384/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","1","0","2023-10-15","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-28 13:52:30 +0300","Al-Ghurdaqah, EG-BA, EG","27.2300907478","33.8516928234","","Scissortail Sergeant","https://www.inaturalist.org/observations/213494892","https://inaturalist-open-data.s3.amazonaws.com/photos/377308841/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2024-04-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-05-04 13:19:00 +0300","Middle Reef","22.3726707701","38.8990133066","","Scissortail Sergeant","https://www.inaturalist.org/observations/213396743","https://inaturalist-open-data.s3.amazonaws.com/photos/377131822/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-05-04","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-12-31 10:46:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.1814711244","33.9655645412","","Scissortail Sergeant","https://www.inaturalist.org/observations/208454874","https://inaturalist-open-data.s3.amazonaws.com/photos/368825737/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2023-12-31","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-07 12:43:00 +0300","","27.4270913808","33.9476919147","","Scissortail Sergeant","https://www.inaturalist.org/observations/207612679","https://inaturalist-open-data.s3.amazonaws.com/photos/367248240/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-07-07","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-08 10:10:00 +0200","","27.347938967","33.8289589833","","Scissortail Sergeant","https://www.inaturalist.org/observations/207216348","https://static.inaturalist.org/photos/366482792/medium.png","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2024-04-08","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-08 13:10:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.3261173371","33.7948765536","","Scissortail Sergeant","https://www.inaturalist.org/observations/207203686","https://static.inaturalist.org/photos/366474283/medium.png","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2024-04-08","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-09 11:00:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.2934754692","33.8306328722","","Scissortail Sergeant","https://www.inaturalist.org/observations/207186208","https://static.inaturalist.org/photos/366444316/medium.png","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2024-04-09","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-03-25 11:10:00 +0200","Wadi El-Gemal - Hamata","24.22","35.611944445","Abudefduf sexfasciatus, egypt, red sea aggressor iv, scissortail sergeant, shaab claudia","Scissortail Sergeant","https://www.inaturalist.org/observations/206047605","https://inaturalist-open-data.s3.amazonaws.com/photos/364400095/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","3","0","2024-03-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-04-06 11:04:35 +0300","Red Sea, Umluj, Tabuk Region, SA","25.4394196118","36.659798081","","Scissortail Sergeant","https://www.inaturalist.org/observations/205824224","https://static.inaturalist.org/photos/363979104/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-04-06","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-25 08:03:00 +0300","Fort Arabesque","26.9973616687","33.9052637898","","Scissortail Sergeant","https://www.inaturalist.org/observations/204879083","https://static.inaturalist.org/photos/362188847/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-10-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-03-27 15:17:00 +0200","Safaga, Red Sea Governorate, <U+00C4>gypten","26.7989500854","33.9458858","","Scissortail Sergeant","https://www.inaturalist.org/observations/204153032","https://inaturalist-open-data.s3.amazonaws.com/photos/360809310/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","1","0","2024-03-27","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-31 18:47:00 +0200","Safaja, EG-BA, EG","27.0951415859","33.8560190637","","Scissortail Sergeant","https://www.inaturalist.org/observations/203237161","https://inaturalist-open-data.s3.amazonaws.com/photos/359050745/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","3","0","2022-12-31","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-03-02 09:16:00 +0200","Abu Dabbab, Marsa Alam, Red Sea Governorate 1926501, Egypt","25.3385145841","34.739596065","","Scissortail Sergeant","https://www.inaturalist.org/observations/201022077","https://static.inaturalist.org/photos/354775656/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2024-03-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2007-10-20 10:26:00 +0200","Al-Qusayr, EG-BA, EG","25.8690174238","34.4202899581","","Scissortail Sergeant","https://www.inaturalist.org/observations/200804522","https://inaturalist-open-data.s3.amazonaws.com/photos/354350323/medium.jpg","Scherenschwanz-Sergeant","Actinopterygii","49401","1","0","2007-10-20","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2014-08-12 17:45:00 +0300","Safaja, EG-BA, EG","26.9967210373","33.9203165007","","Scissortail Sergeant","https://www.inaturalist.org/observations/200095624","https://inaturalist-open-data.s3.amazonaws.com/photos/352969314/medium.png","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2014-08-12","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-25 12:55:00 +0200","<U+0428><U+0430><U+0440><U+043C>-<U+044D><U+0448>-<U+0428><U+0435><U+0439><U+0445>, Second Sharm Al Shiekh, <U+042E><U+0436><U+043D><U+0430><U+044F> <U+0421><U+0438><U+043D><U+0430>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.8477563879","34.3135398024","","Scissortail Sergeant","https://www.inaturalist.org/observations/199385011","https://inaturalist-open-data.s3.amazonaws.com/photos/351613453/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2022-12-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-25 12:44:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8483362951","34.3121278059","","Scissortail Sergeant","https://www.inaturalist.org/observations/199374257","https://inaturalist-open-data.s3.amazonaws.com/photos/351594332/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2022-12-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-25 12:17:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8482841205","34.3128947416","","Scissortail Sergeant","https://www.inaturalist.org/observations/199372018","https://inaturalist-open-data.s3.amazonaws.com/photos/351589796/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2022-12-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-25 12:17:00 +0200","<U+0428><U+0430><U+0440><U+043C>-<U+044D><U+0448>-<U+0428><U+0435><U+0439><U+0445>, Second Sharm Al Shiekh, <U+042E><U+0436><U+043D><U+0430><U+044F> <U+0421><U+0438><U+043D><U+0430>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.8480013097","34.3126476887","","Scissortail Sergeant","https://www.inaturalist.org/observations/199371565","https://inaturalist-open-data.s3.amazonaws.com/photos/351589283/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2022-12-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-25 12:13:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8480499549","34.3127606364","","Scissortail Sergeant","https://www.inaturalist.org/observations/199370031","https://inaturalist-open-data.s3.amazonaws.com/photos/351585740/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2022-12-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-25 12:12:00 +0200","<U+0428><U+0430><U+0440><U+043C>-<U+044D><U+0448>-<U+0428><U+0435><U+0439><U+0445>, Second Sharm Al Shiekh, <U+042E><U+0436><U+043D><U+0430><U+044F> <U+0421><U+0438><U+043D><U+0430>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.8481175553","34.3128397459","","Scissortail Sergeant","https://www.inaturalist.org/observations/199369112","https://inaturalist-open-data.s3.amazonaws.com/photos/351584441/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","1","0","2022-12-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2010-08-16 00:00:00 +0300","Ras Mohammed National Park, SA-TB, SA","27.9894","34.4919","","Scissortail Sergeant","https://www.inaturalist.org/observations/199102636","https://inaturalist-open-data.s3.amazonaws.com/photos/351058838/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","3","0","2010-08-16","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2010-08-14 00:00:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8757","34.3201","","Scissortail Sergeant","https://www.inaturalist.org/observations/198645583","https://inaturalist-open-data.s3.amazonaws.com/photos/350164869/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","1","0","2010-08-14","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-02-06 10:54:53 +0200","<U+00C4>gypten","28.4372544453","34.458890073","","Scissortail Sergeant","https://www.inaturalist.org/observations/198591899","https://inaturalist-open-data.s3.amazonaws.com/photos/350058907/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2024-02-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2010-08-13 00:00:00 +0300","Ras Mohammed National Park, SA-TB, SA","27.9894","34.4919","","Scissortail Sergeant","https://www.inaturalist.org/observations/198393651","https://inaturalist-open-data.s3.amazonaws.com/photos/349667673/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","2","0","2010-08-13","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-08 15:21:28 +0300","Egypt","26.5742297034","34.0333559364","","Scissortail Sergeant","https://www.inaturalist.org/observations/197881247","https://inaturalist-open-data.s3.amazonaws.com/photos/348637692/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-09-08","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-24 12:10:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8479770009","34.3133533994","","Scissortail Sergeant","https://www.inaturalist.org/observations/197694994","https://inaturalist-open-data.s3.amazonaws.com/photos/348258062/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","2","0","2022-12-24","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-08-28 00:00:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.265","33.8337","","Scissortail Sergeant","https://www.inaturalist.org/observations/197683066","https://inaturalist-open-data.s3.amazonaws.com/photos/348236586/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","1","0","2009-08-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-06-06 00:00:00 +0200","<U+0425><U+0443><U+0440><U+0433><U+0430><U+0434><U+0430>, Hurghada, <U+0410><U+043B><U+044C>-<U+0411><U+0430><U+0445><U+0440>-<U+0430><U+043B><U+044C>-<U+0410><U+0445><U+043C><U+0430><U+0440>, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.2578957","33.8116067","","Scissortail Sergeant","https://www.inaturalist.org/observations/197483612","https://inaturalist-open-data.s3.amazonaws.com/photos/347833756/medium.jpg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","3","0","2009-06-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-12-22 12:22:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8479896376","34.3132109694","","Scissortail Sergeant","https://www.inaturalist.org/observations/197142275","https://inaturalist-open-data.s3.amazonaws.com/photos/347146209/medium.jpeg","<U+0428><U+0435><U+0441><U+0442><U+0438><U+043F><U+043E><U+043B><U+043E><U+0441><U+044B><U+0439> <U+0430><U+0431><U+0443><U+0434><U+0435><U+0444><U+0434><U+0443><U+0444>","Actinopterygii","49401","3","0","2022-12-22","Cairo","Abudefduf sexfasciatus"
